"","Model","Region","Scenario","Year","Inequality index|Gini","Gini_recomputed","Gini_full"
"2320","ReMIND","China","650_redist",2095,0.369123601601495,0.252048497816161,0.369123601601495
"2321","ReMIND","China","650_redist",2100,0.352594916066188,0.228674990833395,0.352594916066188
"2322","ReMIND","India","650_redist",2010,NA,NA,NA
"2323","ReMIND","India","650_redist",2015,0.444104459701707,0.368628375750848,0.444104459701707
"2324","ReMIND","India","650_redist",2020,0.452910858546661,0.383748655260692,0.452910858546661
"2325","ReMIND","India","650_redist",2025,0.423945896818719,0.3350342971328,0.423945896818719
"2326","ReMIND","India","650_redist",2030,0.436532793333005,0.355840398705287,0.436532793333005
"2327","ReMIND","India","650_redist",2035,0.44627270770901,0.372326907758874,0.44627270770901
"2328","ReMIND","India","650_redist",2040,0.455201949430634,0.38772454880954,0.455201949430634
"2329","ReMIND","India","650_redist",2045,0.459117122173051,0.39455833554633,0.459117122173051
"2330","ReMIND","India","650_redist",2050,0.464065245461214,0.403264420962379,0.464065245461214
"2331","ReMIND","India","650_redist",2055,0.471992582447495,0.417368209914947,0.471992582447495
"2332","ReMIND","India","650_redist",2060,0.482228302954229,0.435847276102824,0.482228302954229
"2333","ReMIND","India","650_redist",2065,0.493135605917301,0.455985531494555,0.493135605917301
"2334","ReMIND","India","650_redist",2070,0.504042908880374,0.476123786898121,0.504042908880374
"2335","ReMIND","India","650_redist",2075,0.51353276324063,0.494043213558502,0.51353276324063
"2336","ReMIND","India","650_redist",2080,0.523022617600887,0.511962640167983,0.523022617600887
"2337","ReMIND","India","650_redist",2085,0.532623246135125,0.530339552655211,0.532623246135125
"2338","ReMIND","India","650_redist",2090,0.542223874669363,0.54871646514541,0.542223874669363
"2339","ReMIND","India","650_redist",2095,0.553347617559806,0.570123808733033,0.553347617559806
"2340","ReMIND","India","650_redist",2100,0.564471360450249,0.591531150630212,0.564471360450249
"2341","ReMIND","Japan","650_redist",2010,NA,NA,NA
"2342","ReMIND","Japan","650_redist",2015,0.411988357667567,0.315811201758822,0.411988357667567
"2343","ReMIND","Japan","650_redist",2020,0.413244677732847,0.317805446324703,0.413244677732847
"2344","ReMIND","Japan","650_redist",2025,0.413449002995894,0.318130353393595,0.413449002995894
"2345","ReMIND","Japan","650_redist",2030,0.414310871837676,0.31950261113332,0.414310871837676
"2346","ReMIND","Japan","650_redist",2035,0.415567243220726,0.32150805263543,0.415567243220726
"2347","ReMIND","Japan","650_redist",2040,0.416529868496182,0.323048663516083,0.416529868496182
"2348","ReMIND","Japan","650_redist",2045,0.417467201184823,0.324552163790182,0.417467201184823
"2349","ReMIND","Japan","650_redist",2050,0.418178214547596,0.32569485497151,0.418178214547596
"2350","ReMIND","Japan","650_redist",2055,0.419054847373099,0.327106338508794,0.419054847373099
"2351","ReMIND","Japan","650_redist",2060,0.419354852181912,0.32759004549255,0.419354852181912
"2352","ReMIND","Japan","650_redist",2065,0.418898669339005,0.326855052730018,0.418898669339005
"2353","ReMIND","Japan","650_redist",2070,0.418442486496098,0.326120059967486,0.418442486496098
"2354","ReMIND","Japan","650_redist",2075,0.418040045780054,0.325472957463046,0.418040045780054
"2355","ReMIND","Japan","650_redist",2080,0.41763760506401,0.324825854962637,0.41763760506401
"2356","ReMIND","Japan","650_redist",2085,0.417023431756531,0.323840649362016,0.417023431756531
"2357","ReMIND","Japan","650_redist",2090,0.416409258449052,0.322855443755226,0.416409258449052
"2358","ReMIND","Japan","650_redist",2095,0.415465689083066,0.321347416472366,0.415465689083066
"2359","ReMIND","Japan","650_redist",2100,0.41452211971708,0.319839389189471,0.41452211971708
"2360","ReMIND","United States","650_redist",2010,NA,NA,NA
"2361","ReMIND","United States","650_redist",2015,0.462571258463415,0.400627747028845,0.462571258463415
"2362","ReMIND","United States","650_redist",2020,0.469897378022359,0.413622360980582,0.469897378022359
"2363","ReMIND","United States","650_redist",2025,0.474301477334065,0.421510866378638,0.474301477334065
"2364","ReMIND","United States","650_redist",2030,0.472239063638798,0.417809716958085,0.472239063638798
"2365","ReMIND","United States","650_redist",2035,0.474966564812528,0.422707011559248,0.474966564812528
"2366","ReMIND","United States","650_redist",2040,0.477951557763105,0.428090819254249,0.477951557763105
"2367","ReMIND","United States","650_redist",2045,0.48018925696553,0.432142996508287,0.48018925696553
"2368","ReMIND","United States","650_redist",2050,0.481635107488433,0.43476848283265,0.481635107488433
"2369","ReMIND","United States","650_redist",2055,0.483259579851308,0.437724997104042,0.483259579851308
"2370","ReMIND","United States","650_redist",2060,0.484544095521129,0.440067725753888,0.484544095521129
"2371","ReMIND","United States","650_redist",2065,0.485042487523562,0.440978185376512,0.485042487523562
"2372","ReMIND","United States","650_redist",2070,0.485540879525995,0.44188864499991,0.485540879525995
"2373","ReMIND","United States","650_redist",2075,0.486051260217264,0.442822332637244,0.486051260217264
"2374","ReMIND","United States","650_redist",2080,0.486561640908533,0.443756020273405,0.486561640908533
"2375","ReMIND","United States","650_redist",2085,0.487214075036937,0.444951511990204,0.487214075036937
"2376","ReMIND","United States","650_redist",2090,0.487866509165342,0.44614700370704,0.487866509165342
"2377","ReMIND","United States","650_redist",2095,0.488549314085152,0.447400438043133,0.488549314085152
"2378","ReMIND","United States","650_redist",2100,0.489232119004961,0.448653872379365,0.489232119004961
"2379","Imaclim","Brazil","REF",2010,NA,NA,NA
"2380","Imaclim","Brazil","REF",2015,0.5674,0.523986,0.5674
"2381","Imaclim","Brazil","REF",2020,0.5712,0.527944576443389,0.5712
"2382","Imaclim","Brazil","REF",2025,0.5736,0.53041226546508,0.5736
"2383","Imaclim","Brazil","REF",2030,0.5755,0.532468079191803,0.5755
"2384","Imaclim","Brazil","REF",2035,0.5765,0.533510207428712,0.5765
"2385","Imaclim","Brazil","REF",2040,0.5769,0.533927471419771,0.5769
"2386","Imaclim","Brazil","REF",2045,0.5772,0.534206776559524,0.5772
"2387","Imaclim","Brazil","REF",2050,0.5773,0.53433167626208,0.5773
"2388","Imaclim","Brazil","REF",2055,0.5773,0.534335454114522,0.5773
"2389","Imaclim","Brazil","REF",2060,0.5773,0.534266342663427,0.5773
"2390","Imaclim","Brazil","REF",2065,0.5772,0.534140526875785,0.5772
"2391","Imaclim","Brazil","REF",2070,0.577,0.534015281587397,0.577
"2392","Imaclim","Brazil","REF",2075,0.5769,0.533909586169932,0.5769
"2393","Imaclim","Brazil","REF",2080,0.5769,0.533842522913531,0.5769
"2394","Imaclim","Brazil","REF",2085,0.577,0.533930339303393,0.577
"2395","Imaclim","Brazil","REF",2090,0.5771,0.534128751553721,0.5771
"2396","Imaclim","Brazil","REF",2095,0.5774,0.534445156702992,0.5774
"2397","Imaclim","Brazil","REF",2100,0.5779,0.534934602615895,0.5779
"2398","Imaclim","Canada","REF",2010,NA,NA,NA
"2399","Imaclim","Canada","REF",2015,0.2822,0.231082135071896,0.2822
"2400","Imaclim","Canada","REF",2020,0.2862,0.235065402616105,0.2862
"2401","Imaclim","Canada","REF",2025,0.2906,0.239462,0.2906
"2402","Imaclim","Canada","REF",2030,0.2956,0.244553663390098,0.2956
"2403","Imaclim","Canada","REF",2035,0.3004,0.249361012779745,0.3004
"2404","Imaclim","Canada","REF",2040,0.3052,0.254204,0.3052
"2405","Imaclim","Canada","REF",2045,0.3101,0.259204776143284,0.3101
"2406","Imaclim","Canada","REF",2050,0.3153,0.264477776111194,0.3153
"2407","Imaclim","Canada","REF",2055,0.3209,0.270107793532388,0.3209
"2408","Imaclim","Canada","REF",2060,0.3269,0.276155192240388,0.3269
"2409","Imaclim","Canada","REF",2065,0.3332,0.282597044177349,0.3332
"2410","Imaclim","Canada","REF",2070,0.3398,0.289285142811425,0.3398
"2411","Imaclim","Canada","REF",2075,0.3468,0.296376144954202,0.3468
"2412","Imaclim","Canada","REF",2080,0.3541,0.30382222933376,0.3541
"2413","Imaclim","Canada","REF",2085,0.362,0.31182235467064,0.362
"2414","Imaclim","Canada","REF",2090,0.3704,0.320424978751062,0.3704
"2415","Imaclim","Canada","REF",2095,0.3795,0.32971497149715,0.3795
"2416","Imaclim","Canada","REF",2100,0.3893,0.339746807595772,0.3893
"2417","Imaclim","China","REF",2010,NA,NA,NA
"2418","Imaclim","China","REF",2015,0.4642,0.416657500824926,0.4642
"2419","Imaclim","China","REF",2020,0.4581,0.410265513275664,0.4581
"2420","Imaclim","China","REF",2025,0.4551,0.407194143882878,0.4551
"2421","Imaclim","China","REF",2030,0.4506,0.402615843049417,0.4506
"2422","Imaclim","China","REF",2035,0.4443,0.396085039149608,0.4443
"2423","Imaclim","China","REF",2040,0.4351,0.386616802991821,0.4351
"2424","Imaclim","China","REF",2045,0.4247,0.375908481830364,0.4247
"2425","Imaclim","China","REF",2050,0.413,0.3640013599864,0.413
"2426","Imaclim","China","REF",2055,0.4001,0.350658611964034,0.4001
"2427","Imaclim","China","REF",2060,0.3858,0.336087804390219,0.3858
"2428","Imaclim","China","REF",2065,0.3702,0.320175394738158,0.3702
"2429","Imaclim","China","REF",2070,0.3534,0.303103596532451,0.3534
"2430","Imaclim","China","REF",2075,0.3352,0.284639996800416,0.3352
"2431","Imaclim","China","REF",2080,0.3155,0.264606477546572,0.3155
"2432","Imaclim","China","REF",2085,0.294,0.242927424354539,0.294
"2433","Imaclim","China","REF",2090,0.2705,0.21924073166585,0.2705
"2434","Imaclim","China","REF",2095,0.2451,0.19379893798938,0.2451
"2435","Imaclim","China","REF",2100,0.2179,0.166579992199298,0.2179
"2436","Imaclim","India","REF",2010,NA,NA,NA
"2437","Imaclim","India","REF",2015,0.3748,0.324859502809944,0.3748
"2438","Imaclim","India","REF",2020,0.3888,0.339141260111792,0.3888
"2439","Imaclim","India","REF",2025,0.4042,0.35488,0.4042
"2440","Imaclim","India","REF",2030,0.4165,0.367559270851041,0.4165
"2441","Imaclim","India","REF",2035,0.4249,0.376069521390428,0.4249
"2442","Imaclim","India","REF",2040,0.4323,0.383825808709565,0.4323
"2443","Imaclim","India","REF",2045,0.4406,0.392221688867555,0.4406
"2444","Imaclim","India","REF",2050,0.4495,0.401473044191326,0.4495
"2445","Imaclim","India","REF",2055,0.4593,0.411600187986841,0.4593
"2446","Imaclim","India","REF",2060,0.4701,0.42272459072135,0.4701
"2447","Imaclim","India","REF",2065,0.482,0.435076492350765,0.482
"2448","Imaclim","India","REF",2070,0.4951,0.448631431571579,0.4951
"2449","Imaclim","India","REF",2075,0.5096,0.463573085846868,0.5096
"2450","Imaclim","India","REF",2080,0.5253,0.480007800078001,0.5253
"2451","Imaclim","India","REF",2085,0.5425,0.497941958839177,0.5425
"2452","Imaclim","India","REF",2090,0.5612,0.517464602831774,0.5612
"2453","Imaclim","India","REF",2095,0.5814,0.538612209064557,0.5814
"2454","Imaclim","India","REF",2100,0.6031,0.561378622097872,0.6031
"2455","Imaclim","United States","REF",2010,NA,NA,NA
"2456","Imaclim","United States","REF",2015,0.4057,0.356485435145649,0.4057
"2457","Imaclim","United States","REF",2020,0.4176,0.368615664662993,0.4176
"2458","Imaclim","United States","REF",2025,0.4267,0.378053658390249,0.4267
"2459","Imaclim","United States","REF",2030,0.4332,0.38469522438205,0.4332
"2460","Imaclim","United States","REF",2035,0.4375,0.389154674640239,0.4375
"2461","Imaclim","United States","REF",2040,0.4408,0.392568114782783,0.4408
"2462","Imaclim","United States","REF",2045,0.4435,0.395264952649526,0.4435
"2463","Imaclim","United States","REF",2050,0.4456,0.39743,0.4456
"2464","Imaclim","United States","REF",2055,0.4473,0.399160991609916,0.4473
"2465","Imaclim","United States","REF",2060,0.4487,0.400548043843508,0.4487
"2466","Imaclim","United States","REF",2065,0.4498,0.401775928962842,0.4498
"2467","Imaclim","United States","REF",2070,0.4509,0.402892855357232,0.4509
"2468","Imaclim","United States","REF",2075,0.4519,0.40389903899039,0.4519
"2469","Imaclim","United States","REF",2080,0.4529,0.404916294977699,0.4529
"2470","Imaclim","United States","REF",2085,0.4539,0.405982239289572,0.4539
"2471","Imaclim","United States","REF",2090,0.455,0.407125498784915,0.455
"2472","Imaclim","United States","REF",2095,0.4562,0.408450408471407,0.4562
"2473","Imaclim","United States","REF",2100,0.4576,0.409885209183265,0.4576
"2474","NICE","China","REF",2010,NA,NA,NA
"2475","NICE","China","REF",2015,NA,NA,NA
"2476","NICE","China","REF",2020,0.45529812913096,0.409768316217865,0.45529812913096
"2477","NICE","China","REF",2025,0.451434374545143,0.406290937090629,0.451434374545143
"2478","NICE","China","REF",2030,0.446093399291527,0.401484059362374,0.446093399291527
"2479","NICE","China","REF",2035,0.438039103252233,0.39423519292701,0.438039103252233
"2480","NICE","China","REF",2040,0.427242222222222,0.384518,0.427242222222222
"2481","NICE","China","REF",2045,0.415098239227686,0.373588415304918,0.415098239227686
"2482","NICE","China","REF",2050,0.401580174816977,0.36142215733528,0.401580174816977
"2483","NICE","China","REF",2055,0.386484348262819,0.347835913436537,0.386484348262819
"2484","NICE","China","REF",2060,0.369995578043095,0.332996020238785,0.369995578043095
"2485","NICE","China","REF",2065,0.352021121267275,0.316819009140548,0.352021121267275
"2486","NICE","China","REF",2070,0.332780071923983,0.299502064731584,0.332780071923983
"2487","NICE","China","REF",2075,0.311940213931194,0.280746192538074,0.311940213931194
"2488","NICE","China","REF",2080,0.289357291177127,0.260421562059414,0.289357291177127
"2489","NICE","China","REF",2085,0.264785461495296,0.238306915345767,0.264785461495296
"2490","NICE","China","REF",2090,0.23815015927937,0.214335143351434,0.23815015927937
"2491","NICE","China","REF",2095,0.209418289935069,0.188476460941562,0.209418289935069
"2492","NICE","China","REF",2100,0.178765412344098,0.160888871109688,0.178765412344098
"2493","NICE","India","REF",2010,NA,NA,NA
"2494","NICE","India","REF",2015,NA,NA,NA
"2495","NICE","India","REF",2020,0.380491582693604,0.342442424424244,0.380491582693604
"2496","NICE","India","REF",2025,0.397429829181193,0.357686846263074,0.397429829181193
"2497","NICE","India","REF",2030,0.410620192767121,0.369558173490409,0.410620192767121
"2498","NICE","India","REF",2035,0.41952557603149,0.377573018428341,0.41952557603149
"2499","NICE","India","REF",2040,0.428200298903833,0.38538026901345,0.428200298903833
"2500","NICE","India","REF",2045,0.437746398744838,0.393971758870355,0.437746398744838
"2501","NICE","India","REF",2050,0.448248888888888,0.403424,0.448248888888888
"2502","NICE","India","REF",2055,0.459651368623176,0.413686231760858,0.459651368623176
"2503","NICE","India","REF",2060,0.472334156592573,0.425100740933316,0.472334156592573
"2504","NICE","India","REF",2065,0.486296796271297,0.437667116644167,0.486296796271297
"2505","NICE","India","REF",2070,0.50165892206733,0.451493029860597,0.50165892206733
"2506","NICE","India","REF",2075,0.51858629697408,0.466727667276673,0.51858629697408
"2507","NICE","India","REF",2080,0.537124444444444,0.483412,0.537124444444444
"2508","NICE","India","REF",2085,0.557419981355742,0.501677983220168,0.557419981355742
"2509","NICE","India","REF",2090,0.579511350669062,0.521560215602156,0.579511350669062
"2510","NICE","India","REF",2095,0.603324805967422,0.54299232537068,0.603324805967422
"2511","NICE","India","REF",2100,0.6290299697011,0.566126972730991,0.6290299697011
"2512","NICE","Japan","REF",2010,NA,NA,NA
"2513","NICE","Japan","REF",2015,NA,NA,NA
"2514","NICE","Japan","REF",2020,0.40906,0.368154,0.40906
